S0,strike,T,type,option_price,iv_market,moneyness,expiry,r
735.5999755859375,692.0,0.0767123287671232,put,4.58,0.24927973093651265,0.9407286881008823,2026-06-26,0.05
735.5999755859375,693.0,0.0767123287671232,put,4.67,0.24744023148157565,0.9420881226212593,2026-06-26,0.05
735.5999755859375,694.0,0.0767123287671232,put,4.81,0.24651544663015,0.9434475571416362,2026-06-26,0.05
735.5999755859375,695.0,0.0767123287671232,put,5.02,0.24683466930427406,0.9448069916620132,2026-06-26,0.05
735.5999755859375,696.0,0.0767123287671232,put,5.16,0.24574162774876251,0.9461664261823902,2026-06-26,0.05
735.5999755859375,697.0,0.0767123287671232,put,5.29,0.24439594943829399,0.9475258607027672,2026-06-26,0.05
735.5999755859375,698.0,0.0767123287671232,put,5.46,0.2437045444688943,0.9488852952231442,2026-06-26,0.05
735.5999755859375,699.0,0.0767123287671232,put,5.69,0.24398594693270637,0.9502447297435213,2026-06-26,0.05
735.5999755859375,700.0,0.0767123287671232,put,5.76,0.24137548254566724,0.9516041642638983,2026-06-26,0.05
735.5999755859375,701.0,0.0767123287671232,put,5.9,0.23993330592825893,0.9529635987842753,2026-06-26,0.05
735.5999755859375,702.0,0.0767123287671232,put,6.22,0.2414629678260081,0.9543230333046522,2026-06-26,0.05
735.5999755859375,703.0,0.0767123287671232,put,6.18,0.236856312023045,0.9556824678250292,2026-06-26,0.05
735.5999755859375,704.0,0.0767123287671232,put,6.51,0.2383450378447139,0.9570419023454062,2026-06-26,0.05
735.5999755859375,705.0,0.0767123287671232,put,6.75,0.23822459564429585,0.9584013368657832,2026-06-26,0.05
735.5999755859375,706.0,0.0767123287671232,put,7.01,0.23831689587521204,0.9597607713861602,2026-06-26,0.05
735.5999755859375,707.0,0.0767123287671232,put,7.16,0.23657619315393444,0.9611202059065372,2026-06-26,0.05
735.5999755859375,708.0,0.0767123287671232,put,7.36,0.23554713324931226,0.9624796404269143,2026-06-26,0.05
735.5999755859375,709.0,0.0767123287671232,put,7.55,0.23428416104497302,0.9638390749472913,2026-06-26,0.05
735.5999755859375,710.0,0.0767123287671232,put,7.75,0.23309598938478815,0.9651985094676682,2026-06-26,0.05
735.5999755859375,711.0,0.0767123287671232,put,7.92,0.23138088890508304,0.9665579439880452,2026-06-26,0.05
735.5999755859375,712.0,0.0767123287671232,put,8.32,0.23298724525952386,0.9679173785084222,2026-06-26,0.05
735.5999755859375,713.0,0.0767123287671232,put,8.56,0.2321183567675058,0.9692768130287992,2026-06-26,0.05
735.5999755859375,714.0,0.0767123287671232,put,8.51,0.22698276650222124,0.9706362475491762,2026-06-26,0.05
735.5999755859375,715.0,0.0767123287671232,put,9.05,0.23025822784186126,0.9719956820695532,2026-06-26,0.05
735.5999755859375,716.0,0.0767123287671232,put,9.32,0.22954739714068503,0.9733551165899302,2026-06-26,0.05
735.5999755859375,717.0,0.0767123287671232,put,9.4,0.2260948976557362,0.9747145511103071,2026-06-26,0.05
735.5999755859375,718.0,0.0767123287671232,put,9.8,0.22701740606356022,0.9760739856306841,2026-06-26,0.05
735.5999755859375,719.0,0.0767123287671232,put,9.99,0.2249422306728401,0.9774334201510612,2026-06-26,0.05
735.5999755859375,720.0,0.0767123287671232,put,10.41,0.22590888216060329,0.9787928546714382,2026-06-26,0.05
735.5999755859375,721.0,0.0767123287671232,put,10.48,0.22205213725485387,0.9801522891918152,2026-06-26,0.05
735.5999755859375,722.0,0.0767123287671232,put,10.97,0.2237394283476794,0.9815117237121922,2026-06-26,0.05
735.5999755859375,723.0,0.0767123287671232,put,11.14,0.22106510130235496,0.9828711582325692,2026-06-26,0.05
735.5999755859375,724.0,0.0767123287671232,put,11.65,0.222772851648615,0.9842305927529462,2026-06-26,0.05
735.5999755859375,725.0,0.0767123287671232,put,12.0,0.22226494704510683,0.9855900272733231,2026-06-26,0.05
735.5999755859375,726.0,0.0767123287671232,put,12.1,0.21842742045021238,0.9869494617937001,2026-06-26,0.05
735.5999755859375,727.0,0.0767123287671232,put,12.64,0.22017060100844024,0.9883088963140771,2026-06-26,0.05
735.5999755859375,728.0,0.0767123287671232,put,12.83,0.21732012212739568,0.9896683308344542,2026-06-26,0.05
735.5999755859375,729.0,0.0767123287671232,put,13.13,0.21578420335840304,0.9910277653548312,2026-06-26,0.05
735.5999755859375,730.0,0.0767123287671232,put,13.76,0.21831281925778911,0.9923871998752082,2026-06-26,0.05
735.5999755859375,731.0,0.0767123287671232,put,14.35,0.22020215426200096,0.9937466343955852,2026-06-26,0.05
735.5999755859375,732.0,0.0767123287671232,put,14.41,0.2153433322072629,0.9951060689159622,2026-06-26,0.05
735.5999755859375,733.0,0.0767123287671232,put,14.63,0.21240112866890007,0.9964655034363391,2026-06-26,0.05
735.5999755859375,734.0,0.0767123287671232,put,15.25,0.21432969505607674,0.9978249379567161,2026-06-26,0.05
735.5999755859375,735.0,0.0767123287671232,put,15.75,0.21464897767053426,0.9991843724770931,2026-06-26,0.05
735.5999755859375,736.0,0.0767123287671232,call,17.94,0.2058700915470643,1.0005438069974701,2026-06-26,0.05
735.5999755859375,737.0,0.0767123287671232,call,17.37,0.20506841412959267,1.001903241517847,2026-06-26,0.05
735.5999755859375,738.0,0.0767123287671232,call,16.5,0.2004585873945045,1.0032626760382242,2026-06-26,0.05
735.5999755859375,739.0,0.0767123287671232,call,16.35,0.2045971291415301,1.004622110558601,2026-06-26,0.05
735.5999755859375,740.0,0.0767123287671232,call,15.63,0.20160305584114133,1.0059815450789782,2026-06-26,0.05
735.5999755859375,741.0,0.0767123287671232,call,14.71,0.19602704922459052,1.007340979599355,2026-06-26,0.05
735.5999755859375,742.0,0.0767123287671232,call,14.67,0.2011664478460316,1.0087004141197322,2026-06-26,0.05
735.5999755859375,743.0,0.0767123287671232,call,14.18,0.2006468726075963,1.0100598486401091,2026-06-26,0.05
735.5999755859375,744.0,0.0767123287671232,call,13.57,0.19852210694133673,1.011419283160486,2026-06-26,0.05
735.5999755859375,745.0,0.0767123287671232,call,13.29,0.20036312050279373,1.0127787176808631,2026-06-26,0.05
735.5999755859375,746.0,0.0767123287671232,call,12.36,0.1939996044373165,1.01413815220124,2026-06-26,0.05
735.5999755859375,747.0,0.0767123287671232,call,12.05,0.1952238701915592,1.0154975867216172,2026-06-26,0.05
735.5999755859375,748.0,0.0767123287671232,call,11.84,0.19759636489410348,1.016857021241994,2026-06-26,0.05
735.5999755859375,749.0,0.0767123287671232,call,11.11,0.19329796058102963,1.0182164557623712,2026-06-26,0.05
735.5999755859375,750.0,0.0767123287671232,call,11.21,0.1993895024038999,1.019575890282748,2026-06-26,0.05
735.5999755859375,755.0,0.0767123287671232,call,9.1,0.19493578167456166,1.026373062884633,2026-06-26,0.05
735.5999755859375,760.0,0.0767123287671232,call,7.65,0.19617351153089785,1.033170235486518,2026-06-26,0.05
735.5999755859375,765.0,0.0767123287671232,call,6.06,0.19238677040414168,1.0399674080884032,2026-06-26,0.05
735.5999755859375,770.0,0.0767123287671232,call,4.86,0.19119502709450292,1.046764580690288,2026-06-26,0.05
735.5999755859375,775.0,0.0767123287671232,call,3.98,0.19240485031082882,1.053561753292173,2026-06-26,0.05
735.5999755859375,780.0,0.0767123287671232,call,3.27,0.1941836224841452,1.060358925894058,2026-06-26,0.05
735.5999755859375,785.0,0.0767123287671232,call,2.46,0.19098863862668364,1.067156098495943,2026-06-26,0.05
735.5999755859375,790.0,0.0767123287671232,call,1.96,0.19188638535147357,1.073953271097828,2026-06-26,0.05
735.5999755859375,795.0,0.0767123287671232,call,1.59,0.1939348265334866,1.080750443699713,2026-06-26,0.05
735.5999755859375,800.0,0.0767123287671232,call,1.23,0.19394166830516785,1.087547616301598,2026-06-26,0.05
735.5999755859375,805.0,0.0767123287671232,call,1.01,0.1967625835792242,1.094344788903483,2026-06-26,0.05
735.5999755859375,810.0,0.0767123287671232,call,0.79,0.19764029613055523,1.101141961505368,2026-06-26,0.05
735.5999755859375,815.0,0.0767123287671232,call,0.57,0.1958270289030178,1.1079391341072529,2026-06-26,0.05
735.5999755859375,820.0,0.0767123287671232,call,0.55,0.20437081959460074,1.114736306709138,2026-06-26,0.05
735.5999755859375,825.0,0.0767123287671232,call,0.44,0.2061490131779062,1.121533479311023,2026-06-26,0.05
735.5999755859375,830.0,0.0767123287671232,call,0.39,0.21130373484807055,1.128330651912908,2026-06-26,0.05
735.5999755859375,840.0,0.0767123287671232,call,0.25,0.21469703753860228,1.1419249971166778,2026-06-26,0.05
735.5999755859375,626.0,0.1726027397260274,put,3.54,0.3045010372069132,0.8510060097560004,2026-07-31,0.05
735.5999755859375,627.0,0.1726027397260274,put,5.07,0.3331937335233061,0.8523654442763774,2026-07-31,0.05
735.5999755859375,628.0,0.1726027397260274,put,5.15,0.33234687281002906,0.8537248787967544,2026-07-31,0.05
735.5999755859375,629.0,0.1726027397260274,put,7.75,0.3740202718177575,0.8550843133171314,2026-07-31,0.05
735.5999755859375,630.0,0.1726027397260274,put,3.79,0.30106462032477443,0.8564437478375084,2026-07-31,0.05
735.5999755859375,631.0,0.1726027397260274,put,4.53,0.31368722820069894,0.8578031823578854,2026-07-31,0.05
735.5999755859375,632.0,0.1726027397260274,put,7.34,0.3600073561183996,0.8591626168782625,2026-07-31,0.05
735.5999755859375,633.0,0.1726027397260274,put,4.1,0.3007200433817371,0.8605220513986394,2026-07-31,0.05
735.5999755859375,634.0,0.1726027397260274,put,4.47,0.3056902052233815,0.8618814859190164,2026-07-31,0.05
735.5999755859375,635.0,0.1726027397260274,put,4.25,0.29917691328087753,0.8632409204393934,2026-07-31,0.05
735.5999755859375,636.0,0.1726027397260274,put,6.67,0.3393912583616737,0.8646003549597704,2026-07-31,0.05
735.5999755859375,637.0,0.1726027397260274,put,5.14,0.31112792800228034,0.8659597894801474,2026-07-31,0.05
735.5999755859375,638.0,0.1726027397260274,put,5.22,0.31020610821560174,0.8673192240005244,2026-07-31,0.05
735.5999755859375,639.0,0.1726027397260274,put,6.6,0.3309182096570476,0.8686786585209014,2026-07-31,0.05
735.5999755859375,640.0,0.1726027397260274,put,4.42,0.2911008522147722,0.8700380930412784,2026-07-31,0.05
735.5999755859375,641.0,0.1726027397260274,put,7.91,0.34609513673520187,0.8713975275616553,2026-07-31,0.05
735.5999755859375,642.0,0.1726027397260274,put,4.55,0.2889498010680317,0.8727569620820324,2026-07-31,0.05
735.5999755859375,643.0,0.1726027397260274,put,4.64,0.28829738986366427,0.8741163966024094,2026-07-31,0.05
735.5999755859375,644.0,0.1726027397260274,put,5.54,0.3015730987113625,0.8754758311227864,2026-07-31,0.05
735.5999755859375,645.0,0.1726027397260274,put,4.93,0.28883067261613754,0.8768352656431634,2026-07-31,0.05
735.5999755859375,646.0,0.1726027397260274,put,6.0,0.304336045026756,0.8781947001635404,2026-07-31,0.05
735.5999755859375,647.0,0.1726027397260274,put,7.48,0.3246089070072054,0.8795541346839174,2026-07-31,0.05
735.5999755859375,648.0,0.1726027397260274,put,5.8,0.29633134567874964,0.8809135692042943,2026-07-31,0.05
735.5999755859375,649.0,0.1726027397260274,put,6.28,0.30152091691588706,0.8822730037246713,2026-07-31,0.05
735.5999755859375,650.0,0.1726027397260274,put,5.3,0.2834463691411141,0.8836324382450483,2026-07-31,0.05
735.5999755859375,651.0,0.1726027397260274,put,6.45,0.29927874202445176,0.8849918727654253,2026-07-31,0.05
735.5999755859375,652.0,0.1726027397260274,put,5.37,0.2798915554603948,0.8863513072858024,2026-07-31,0.05
735.5999755859375,653.0,0.1726027397260274,put,6.81,0.29979058355626426,0.8877107418061794,2026-07-31,0.05
735.5999755859375,654.0,0.1726027397260274,put,5.82,0.28231424663614485,0.8890701763265564,2026-07-31,0.05
735.5999755859375,655.0,0.1726027397260274,put,5.69,0.2778945577756802,0.8904296108469334,2026-07-31,0.05
735.5999755859375,656.0,0.1726027397260274,put,5.74,0.2762906142196009,0.8917890453673103,2026-07-31,0.05
735.5999755859375,657.0,0.1726027397260274,put,7.28,0.29668289939458803,0.8931484798876873,2026-07-31,0.05
735.5999755859375,658.0,0.1726027397260274,put,5.98,0.2751793087654574,0.8945079144080643,2026-07-31,0.05
735.5999755859375,659.0,0.1726027397260274,put,6.43,0.2794663230423024,0.8958673489284413,2026-07-31,0.05
735.5999755859375,660.0,0.1726027397260274,put,6.32,0.2754116773728353,0.8972267834488183,2026-07-31,0.05
735.5999755859375,661.0,0.1726027397260274,put,6.27,0.2722440884402609,0.8985862179691954,2026-07-31,0.05
735.5999755859375,662.0,0.1726027397260274,put,6.38,0.27141193592262514,0.8999456524895724,2026-07-31,0.05
735.5999755859375,663.0,0.1726027397260274,put,7.11,0.27930860029388244,0.9013050870099494,2026-07-31,0.05
735.5999755859375,664.0,0.1726027397260274,put,6.91,0.2740313911034997,0.9026645215303263,2026-07-31,0.05
735.5999755859375,665.0,0.1726027397260274,put,6.69,0.2684730779199887,0.9040239560507033,2026-07-31,0.05
735.5999755859375,666.0,0.1726027397260274,put,8.38,0.2887567732096911,0.9053833905710803,2026-07-31,0.05
735.5999755859375,667.0,0.1726027397260274,put,7.33,0.27229991473595133,0.9067428250914573,2026-07-31,0.05
735.5999755859375,668.0,0.1726027397260274,put,9.05,0.2921190235367058,0.9081022596118343,2026-07-31,0.05
735.5999755859375,669.0,0.1726027397260274,put,7.31,0.26699541388830156,0.9094616941322113,2026-07-31,0.05
735.5999755859375,670.0,0.1726027397260274,put,7.41,0.265802906307109,0.9108211286525884,2026-07-31,0.05
735.5999755859375,671.0,0.1726027397260274,put,7.73,0.2674636017009029,0.9121805631729653,2026-07-31,0.05
735.5999755859375,672.0,0.1726027397260274,put,7.63,0.2636140225936561,0.9135399976933423,2026-07-31,0.05
735.5999755859375,673.0,0.1726027397260274,put,9.43,0.28359663124126144,0.9148994322137193,2026-07-31,0.05
735.5999755859375,674.0,0.1726027397260274,put,8.73,0.27237498723980114,0.9162588667340963,2026-07-31,0.05
735.5999755859375,675.0,0.1726027397260274,put,8.24,0.2636747026357767,0.9176183012544733,2026-07-31,0.05
735.5999755859375,676.0,0.1726027397260274,put,8.2,0.2605805439403112,0.9189777357748503,2026-07-31,0.05
735.5999755859375,677.0,0.1726027397260274,put,9.16,0.2696951612096534,0.9203371702952273,2026-07-31,0.05
735.5999755859375,678.0,0.1726027397260274,put,8.59,0.2601614455919463,0.9216966048156043,2026-07-31,0.05
735.5999755859375,679.0,0.1726027397260274,put,9.51,0.26851729165679383,0.9230560393359812,2026-07-31,0.05
735.5999755859375,680.0,0.1726027397260274,put,9.0,0.2598102345049723,0.9244154738563582,2026-07-31,0.05
735.5999755859375,681.0,0.1726027397260274,put,10.62,0.2759048633945069,0.9257749083767353,2026-07-31,0.05
735.5999755859375,682.0,0.1726027397260274,put,11.02,0.2776453924009868,0.9271343428971123,2026-07-31,0.05
735.5999755859375,683.0,0.1726027397260274,put,10.85,0.27296736867776883,0.9284937774174893,2026-07-31,0.05
735.5999755859375,684.0,0.1726027397260274,put,9.64,0.25654074233407714,0.9298532119378663,2026-07-31,0.05
