date,Close,High,Low,Open,Volume,returns,abs_return,RV,BPV,RV_to_BPV,bns_style_z,jump_component,log_ratio,log_ratio_mean,log_ratio_std,ratio_z,rolling_vol,jump_flag_single,jump_flag_strict,jump_flag,jump_flag_two,jump_score,jump_size_proxy
2023-07-06,361.5509033203125,361.9936789251152,358.6581787702323,360.6161981933694,49374700,-0.007644857076421,0.007644857076421,0.0022374062955783,0.0023834403082031,0.9387297377986796,-0.3511222230953574,-0.0001460340126248,-0.0632276603724963,,,,0.0104198235022234,False,False,False,False,0.3511222230953574,0.007644857076421
2023-07-07,360.3504333496094,364.52226973044776,360.1241512291807,361.3245334383602,47133700,-0.0033258591341795,0.0033258591341795,0.0019556897600521,0.002076448787906,0.9418434836643884,-0.3332782424881041,-0.0001207590278539,-0.0599161714332674,,,,0.0095660127460506,False,False,False,False,0.3332782424881041,0.0033258591341795
2023-07-10,360.4685668945313,361.14747343769193,357.5660237280284,360.075005281917,48498800,0.0003277758936418,0.0003277758936418,0.0018036022845198,0.0020004182418089,0.9016125962182948,-0.5638298694871322,-0.0001968159572891,-0.1035703453933218,,,,0.0093033401834261,False,False,False,False,0.5638298694871322,0.0003277758936418
2023-07-11,362.24945068359375,362.7020449901475,358.7565204176564,360.89163773710936,38214100,0.0049283049551355,0.0049283049551355,0.0018133313429714,0.0018973768889207,0.9557043482293496,-0.2538456204424949,-8.404554594931423e-05,-0.0453066729355362,,,,0.0093179163437047,False,False,False,False,0.2538456204424949,0.0049283049551355
2023-07-12,366.82470703125,368.1726713240019,364.3452118107591,366.3524150781026,61975400,0.0125510316341615,0.0125510316341615,0.0016901074401001,0.0017875803288952,0.9454721630018388,-0.3124833264866135,-9.747288879511988e-05,-0.0560708328804007,,,,0.0090245460247456,False,False,False,False,0.3124833264866135,0.0125510316341615
2023-07-13,373.0528564453125,373.8793447436065,369.4221931900927,370.0027017557936,46960000,0.0168360194597229,0.0168360194597229,0.0019149650588825,0.0020453231809147,0.9362652693478872,-0.3652453818693041,-0.0001303581220321,-0.0658564352338862,,,,0.0095324559540003,False,False,False,False,0.3652453818693041,0.0168360194597229
2023-07-14,372.9741516113281,376.70318269282194,372.0984493610609,373.4857786392497,55148500,-0.0002109972787215,0.0002109972787215,0.0018625737508172,0.0019093680740201,0.9754922459218064,-0.1404468788910159,-4.679432320283902e-05,-0.0248130677749544,,,,0.0094739462976597,False,False,False,False,0.1404468788910159,0.0002109972787215
2023-07-17,376.4571838378906,377.3328860436692,373.2102635827935,373.6923742197424,40868900,0.0092952006136483,0.0092952006136483,0.0018086581514253,0.0017889658926412,1.0110076211431065,0.0630815059034566,1.9692258784133635e-05,0.0109474782325791,,,,0.0093547851389058,False,False,False,False,0.0630815059034566,0.0092952006136483
2023-07-18,379.536865234375,380.9045269123288,373.8891803814072,375.8176530095486,55262000,0.0081474144832459,0.0081474144832459,0.0018351862713655,0.0018992331949227,0.9662774830766796,-0.1932540303415238,-6.404692355711328e-05,-0.0343042364560955,,,,0.0092652202726388,False,False,False,False,0.1932540303415238,0.0081474144832459
2023-07-19,379.4483337402344,381.7408816886853,378.1200371639984,380.5995321134585,54093000,-0.0002332891198978,0.0002332891198978,0.0018331885264588,0.0018698742635879,0.9803806395737732,-0.1124329030277486,-3.668573712905664e-05,-0.0198143749999349,-0.0620484286944513,0.0533727194302188,0.7913041371207348,0.0092438713145599,False,False,False,False,0.1124329030277486,0.0002332891198978
2023-07-20,370.7012939453125,377.9232550597698,369.67800988298177,376.4571954822207,71941700,-0.023321843894051,0.023321843894051,0.00218881606174,0.0016127419090657,1.3572017006787935,2.047020050667865,0.0005760741526742,0.3054250070061343,-0.0451713303600012,0.096285265677601,3.64122521653586,0.0102660875137366,True,False,True,False,2.047020050667865,0.023321843894051
2023-07-21,369.5894775390625,373.8104982140494,369.1565508017909,373.0823777776436,60499600,-0.0030037311959416,0.0030037311959416,0.002060249420697,0.0015353437821739,1.3418815021218138,1.9592244058913837,0.000524905638523,0.2940727351887273,-0.0258269373823755,0.1205714605206436,2.653195633442054,0.0100690594568791,False,False,False,False,1.9592244058913837,0.0030037311959416
2023-07-24,370.1798400878906,371.50810665869074,368.3202188458526,370.5635528672616,40380100,0.0015960723433308,0.0015960723433308,0.0019635393760594,0.0013209465268801,1.486463937868105,2.7877846965748687,0.0006425928491793,0.3964001034026474,-0.0028112320164492,0.1511588795447939,2.64100485939892,0.0097335644929931,True,False,True,False,2.7877846965748687,0.0015960723433308
2023-07-25,372.6888427734375,374.3516683085813,370.86858659289726,370.8882841903377,38894400,0.0067549279804341,0.0067549279804341,0.0018270231452348,0.0009583370204745,1.906451599177711,5.19461300142372,0.0008686861247603,0.6452437127273976,0.0254778809757894,0.2066616892113104,2.9989391556647007,0.0091180092737197,True,False,True,False,5.19461300142372,0.0067549279804341
2023-07-26,371.4491271972656,373.1414692474909,369.1467601103594,371.6459230276656,47075700,-0.0033319539470763,0.0033319539470763,0.0015474866030436,0.0009406017519662,1.6452091438365728,3.6975077436581816,0.0006068848510773,0.4978675152462221,0.0577435884505842,0.2265622030234363,1.942618499124101,0.0086002040617074,True,False,True,False,3.6975077436581816,0.0033319539470763
2023-07-27,370.56353759765625,378.52343803042015,369.2746062189445,376.9098266210042,63940200,-0.0023869943522932,0.0023869943522932,0.0015493842781094,0.0009472913016491,1.6355943260664063,3.642407992672542,0.0006020929764602,0.492006240479593,0.0903448317020758,0.2394280147645686,1.6775873498866616,0.0086494070248915,True,False,True,False,3.642407992672542,0.0023869943522932
2023-07-28,377.313232421875,378.3364864635538,374.1056471836481,374.6172742044875,56902900,0.0180507761845014,0.0180507761845014,0.0018711966422661,0.0009678155948478,1.933422701832356,5.349176621411426,0.0009033810474183,0.6592918529016188,0.1299216264040402,0.2635663045728898,2.0084897701753834,0.0093074304480768,True,False,True,False,5.349176621411426,0.0180507761845014
2023-07-31,377.5100402832031,378.6907551113529,376.19159240697024,377.6182869887491,44019900,0.0005214674027805,0.0005214674027805,0.0016373042570111,0.0009238614390491,1.7722400652377464,4.425485361538693,0.0007134428179619,0.5722443200031805,0.1608856567487751,0.2769931205657708,1.4850862086906231,0.0088475399599539,True,False,True,False,4.425485361538693,0.0005214674027805
2023-08-01,376.6343688964844,377.39197572986,374.5681329555754,376.1620769587029,41060600,-0.0023222920427546,0.0023222920427546,0.0016371639914035,0.000925758884628,1.7684561483428,4.403800823813099,0.0007114051067754,0.5701069333948764,0.1939589328193788,0.2842940237902246,1.323094997076162,0.0088939623448666,True,False,True,False,4.403800823813099,0.0023222920427546
2023-08-02,368.3694152832031,373.16109557263337,367.1296678474969,373.16109557263337,72687100,-0.0221885925384667,0.0221885925384667,0.0021294969027616,0.0010106185867919,2.107122242350044,6.344598652033948,0.0011188783159697,0.7453231503911543,0.2358024625747118,0.3003275568786912,1.6965499040843888,0.0103038934144612,True,False,True,False,6.344598652033948,0.0221885925384667
2023-08-03,367.7790832519531,369.90435184798616,365.7915476989131,365.95882713700206,47666400,-0.0016038398746106,0.0016038398746106,0.0020736253653861,0.0010274198767804,2.018284259677864,5.835493764108553,0.0010462054886057,0.7022477740914959,0.2740762342979114,0.3084467061408052,1.3881540352650903,0.0101465258407103,True,False,True,False,5.835493764108553,0.0016038398746106
2023-08-04,366.0571899414063,372.0197359751691,365.55538170207865,369.7075205928436,61702800,-0.0046928627911831,0.0046928627911831,0.0020845869875826,0.0010380623757713,2.008151953329085,5.777428435147229,0.0010465246118112,0.6972148729350204,0.3119327865163258,0.3115782742816402,1.2365499080671856,0.0101790046350436,True,False,True,False,5.777428435147229,0.0046928627911831
2023-08-07,369.1565551757813,369.2549530766585,365.53574062735606,367.8676237467124,37230400,0.0084312449679633,0.0084312449679633,0.0021555654422559,0.0011008136986338,1.9581564482083167,5.490918597061354,0.001054751743622,0.6720034429634688,0.3507114759341654,0.3056593455167652,1.0511439343891442,0.0103131110714443,True,False,True,False,5.490918597061354,0.0084312449679633
2023-08-08,366.017822265625,366.6672123277019,362.8889674430173,366.6475447598164,44726500,-0.0085387959023969,0.0085387959023969,0.0022041882879879,0.0011175755316278,1.9722946911492372,5.5719407946776585,0.00108661275636,0.6791976827181955,0.3869366937168519,0.2994478415166704,0.9759996516290572,0.0104853069509839,True,False,True,False,5.5719407946776585,0.0085387959023969
2023-08-09,361.9936218261719,366.4606222337156,361.2360150499196,366.3031915996586,51150900,-0.0110554345248081,0.0110554345248081,0.0021688825254385,0.000924269509833,2.3465910130804977,7.71692519544765,0.0012446130156054,0.8529636422380558,0.4323884174727748,0.2977405296611744,1.4125561785084857,0.0103925320658341,True,False,True,False,7.71692519544765,0.0110554345248081
2023-08-10,362.6626586914063,368.3398598555968,361.137596428398,365.0043904450485,72035300,0.001846494878507,0.001846494878507,0.0018888405175267,0.0009521494067363,1.983764842117552,5.637672925772526,0.0009366911107903,0.6849964746792905,0.4699310629684336,0.2793172347671235,0.7699682831607737,0.009614951342228,True,False,True,False,5.637672925772526,0.001846494878507
2023-08-11,360.3504333496094,362.08214015021474,358.8253711287267,360.1044536348334,48707200,-0.0063961033348714,0.0063961033348714,0.0019297061355454,0.0009684346128781,1.9926034343303904,5.688324351689522,0.0009612715226672,0.6894420421694353,0.5056438184656531,0.2586762116758822,0.7105339239082367,0.0096706451198192,True,False,True,False,5.688324351689522,0.0063961033348714
2023-08-14,364.3944091796875,364.5124746558894,358.83527281179767,359.5535144676342,42130800,0.0111598387821055,0.0111598387821055,0.00196784738274,0.0009612381003593,2.047200773673366,6.001205976093342,0.0010066092823806,0.716473383781193,0.5409201137430838,0.2359135377782343,0.7441424162912362,0.0097847209754313,True,False,True,False,6.001205976093342,0.0111598387821055
2023-08-15,360.5276489257813,364.2173455414884,359.85856111907714,363.42034344781393,45539900,-0.0106681728982366,0.0106681728982366,0.0020152769329649,0.0011549493424288,1.7449050438237343,4.2688362279719,0.0008603275905361,0.5567001380269212,0.5704703324672347,0.1955767871850179,-0.0704081227558294,0.0097037772736434,True,False,True,False,4.2688362279719,0.0106681728982366
2023-08-16,356.7099914550781,361.5213395998945,356.6115935528061,359.9864284102872,53190500,-0.0106455470531653,0.0106455470531653,0.0021285501812126,0.0013337354029981,1.5959313792134369,3.4151110696111044,0.0007948147782144,0.4674575026229821,0.5948339263483804,0.1441023085899539,-0.8839304864146936,0.0098428069363887,True,False,True,False,3.4151110696111044,0.0106455470531653
2023-08-17,352.8136901855469,358.45155731866623,352.40046098733217,358.1071796356024,62604300,-0.0109829750196031,0.0109829750196031,0.0017052675188753,0.0014112289487827,1.2083563906099284,1.1940304552100645,0.0002940385700926,0.1892610813405502,0.5890257300651013,0.1573795752235154,-2.5401304340591384,0.0088965453494965,False,False,False,False,1.1940304552100645,0.0109829750196031
2023-08-18,352.3709411621094,353.6303563699884,349.00592473263663,349.54709823695447,61191400,-0.0012556969109428,0.0012556969109428,0.00169782189251,0.0014261054077353,1.1905304357594335,1.091875042926416,0.0002717164847747,0.1743989521446017,0.5830420409128949,0.1702305229703931,-2.400527717578388,0.0088994863238988,False,False,False,False,1.091875042926416,0.0012556969109428
2023-08-21,358.048095703125,358.72700217281374,353.3744807454022,353.83692384755506,50696500,0.015982892066977,0.015982892066977,0.0019507272844095,0.0014414633553614,1.3532964796877494,2.024640354110527,0.000509263929048,0.3025434528169198,0.5783492083836086,0.1764897179099634,-1.5627298792975102,0.0097345024783325,True,False,True,False,2.024640354110527,0.015982892066977
2023-08-22,357.5364990234375,360.6653543070012,356.84774369729803,360.6555055081969,44530200,-0.0014298708234421,0.0014298708234421,0.0019071427629604,0.0014420360546301,1.3225347291677536,1.848353623144768,0.0004651067083302,0.2795501446457907,0.5600645299795283,0.1872287140172617,-1.498244469637682,0.0095420218699113,False,False,False,False,1.848353623144768,0.0014298708234421
2023-08-23,363.17431640625,364.2664820763043,358.5007013012925,358.7171646756477,51770600,0.0156454773930722,0.0156454773930722,0.0021408218087121,0.0014658752143116,1.460439325128602,2.638645137643895,0.0006749465944004,0.3787372980789565,0.554108019121165,0.1909703279315957,-0.9183139754832752,0.0102845613599271,True,False,True,False,2.638645137643895,0.0156454773930722
2023-08-24,355.41119384765625,366.7459290080147,355.20457928175483,366.6475611373719,66842500,-0.021607517785443,0.021607517785443,0.0026020088915224,0.001953603886125,1.331901983816927,1.902034661197307,0.0006484050053973,0.2866079836876075,0.5438381062815657,0.1993719562598853,-1.290202129825388,0.0112135137512627,False,False,False,False,1.902034661197307,0.021607517785443
2023-08-25,358.1662292480469,359.8585713449479,352.8137068032823,356.2476049694556,69960500,0.0077217944417626,0.0077217944417626,0.0023358044800603,0.0022139194270067,1.0550539697004298,0.3154984414449385,0.0001218850530536,0.0535919217337518,0.5135531097231724,0.2240146950963392,-2.053263460201174,0.0104885557057845,False,False,False,False,0.3154984414449385,0.0077217944417626
2023-08-28,360.8621520996094,361.79685715954855,358.3925057322388,361.088434258744,40910000,0.007498829127414,0.007498829127414,0.0023917649900903,0.0023076602816639,1.0364458794453624,0.2088608364604849,8.410470842637593e-05,0.0357974368130107,0.4867307655636639,0.2463806743934682,-1.8302301098117617,0.0107006060446091,False,False,False,False,0.2088608364604849,0.007498829127414
2023-08-29,368.7432861328125,369.0975125611246,360.3406401002619,360.6653201349605,58492400,0.0216046651208549,0.0216046651208549,0.0028531335047427,0.0024903377769696,1.1456813333228153,0.8348577561448768,0.0003627957277731,0.1359995109705524,0.4650253944424477,0.256973451855211,-1.2803886202893888,0.0118968824179105,False,False,False,False,0.8348577561448768,0.0216046651208549
2023-08-30,370.7996520996094,371.3801906583347,367.8478954803411,368.8515119480578,41731500,0.005561195057746,0.005561195057746,0.0023917267563749,0.0026301565197966,0.9093476902887492,-0.5195022735492262,-0.0002384297634216,-0.0950277603708234,0.4230078489043488,0.2757254359624029,-1.878809647963745,0.0109306102775592,False,False,False,False,0.5195022735492262,0.005561195057746
2023-08-31,371.9115295410156,373.6137202039194,370.8095450761535,370.8784266119136,35730700,0.0029941067255377,0.0029941067255377,0.0023981191291154,0.0026452431273843,0.9065779641536452,-0.535374776179093,-0.0002471239982688,-0.0980782468002957,0.3829915478597592,0.2900017256039613,-1.6588514901356977,0.0109358966373723,False,False,False,False,0.535374776179093,0.0029941067255377
2023-09-01,371.5179443359375,374.7058320533503,370.0322171464116,374.28275412084383,39801200,-0.0010588367980555,0.0010588367980555,0.0023772173033035,0.0025850627695582,0.9195975166629105,-0.4607634711753833,-0.0002078454662547,-0.0838191865503122,0.3439398448854925,0.2975479180485738,-1.4376139286781175,0.0108771643154564,False,False,False,False,0.4607634711753833,0.0010588367980555
2023-09-05,371.9902038574219,373.2102536131033,369.78620523277215,370.7110913465371,32344200,0.0012703548337513,0.0012703548337513,0.0023077452129973,0.0024682491257899,0.9349725637029552,-0.3726535055421717,-0.0001605039127925,-0.0672380937571858,0.3069777680494598,0.3004008106732349,-1.245721877274506,0.0107350398554425,False,False,False,False,0.3726535055421717,0.0012703548337513
2023-09-06,368.71380615234375,371.5573465500338,366.7066329588486,371.2129688856082,42998700,-0.008846770180276,0.008846770180276,0.0023130995201572,0.0023307439934319,0.9924296819708792,-0.0433833119105931,-1.7644473274742566e-05,-0.0075991183303466,0.2726379279970328,0.2950965436373851,-0.9496453020870858,0.0107480386055342,False,False,False,False,0.0433833119105931,0.008846770180276
2023-09-07,366.0768737792969,366.85417813956576,363.2136660969296,364.2566177579788,52060700,-0.0071774010346245,0.0071774010346245,0.0022423919732367,0.0024019804570915,0.9335596243576224,-0.3807506539173825,-0.0001595884838548,-0.0687504462054535,0.2265522235748573,0.2719310248688188,-1.0859469599791591,0.0105737911645204,False,False,False,False,0.3807506539173825,0.0071774010346245
2023-09-08,366.5885314941406,368.82204686376593,365.6243100816136,366.0277204788888,35800100,0.0013967024902189,0.0013967024902189,0.0022409332077465,0.0023990278921632,0.9341005225770032,-0.3776509220338581,-0.0001580946844167,-0.068171220659102,0.1888938388079377,0.2576099128594898,-0.997884967288711,0.0105715108471814,False,False,False,False,0.3776509220338581,0.0013967024902189
2023-09-11,370.9078979492188,371.4195249524105,367.65112888881737,369.61896663053767,39936600,0.0117137267961652,0.0117137267961652,0.0023372344653313,0.0023080558170467,1.0126420895323138,0.0724481734152087,2.9178648284682376e-05,0.0125628454930312,0.1550498789741174,0.232904828958076,-0.6117822207401914,0.0107134051607957,False,False,False,False,0.0724481734152087,0.0117137267961652
2023-09-12,366.7951049804688,370.8882108711506,366.5097601154198,369.2352044346768,41391000,-0.0111503831884887,0.0111503831884887,0.0023370235089389,0.002327165716253,1.0042359650698949,0.0242750955987199,9.857792685904164e-06,0.0042270186255103,0.1194375607163333,0.1958417251583296,-0.5882839420337018,0.0108047848551236,False,False,False,False,0.0242750955987199,0.0111503831884887
2023-09-13,368.19232177734375,369.79611455684034,365.8998037117071,367.031304560014,46300700,0.0038020200866391,0.0038020200866391,0.0022376689526914,0.0022094807366112,1.0127578464990334,0.0731115432463973,2.818821608025716e-05,0.0126771507863082,0.0922364113543027,0.1691864059757216,-0.4702461767490423,0.0105250693059003,False,False,False,False,0.0731115432463973,0.0038020200866391
2023-09-14,371.20306396484375,372.1869828419729,367.8774433826772,369.94364900319135,48039400,0.0081438399141806,0.0081438399141806,0.0021906634091781,0.0020673538706234,1.0596460723569776,0.3418144589633755,0.0001233095385546,0.0579349583661107,0.0717602841414591,0.1456847771682315,-0.0948989046356122,0.0102746223501728,False,False,False,False,0.3418144589633755,0.0081438399141806
2023-09-15,364.846923828125,370.2683259653032,363.9121889676396,369.8649156585052,69811200,-0.0172713762506115,0.0172713762506115,0.002368338106487,0.0022771197242343,1.0400586676589247,0.2295646850085883,9.121838225268796e-05,0.0392771227727333,0.0642610862130682,0.1432838171270306,-0.1743669588184197,0.0107519743979971,False,False,False,False,0.2295646850085883,0.0172713762506115
2023-09-18,365.2273254394531,366.3407681012067,363.6212111624308,363.9069691189676,36903500,0.0010420902973487,0.0010420902973487,0.0023678472839427,0.0022736948350177,1.0414094483898857,0.2373056202703127,9.41524489250162e-05,0.0405750344824252,0.0575698903299594,0.1410922185128504,-0.1204521129986088,0.0107322830602659,False,False,False,False,0.2373056202703127,0.0010420902973487
2023-09-19,364.4488830566406,365.24700863969736,361.4238722283556,363.9069563270103,37621700,-0.0021336660537157,0.0021336660537157,0.0021169469759468,0.0022395837554098,0.945241262280679,-0.31380655200606,-0.0001226367794629,-0.0563150800721963,0.0396269636855036,0.1312743406633869,-0.7308514617012181,0.0102499972269108,False,False,False,False,0.31380655200606,0.0021336660537157
2023-09-20,359.1970520019531,365.8678152619394,359.11820769924856,365.5131061106414,45514200,-0.0145151738137815,0.0145151738137815,0.0023255927162194,0.0022538028054619,1.0318527914614144,0.1825391723145523,7.178991075752934e-05,0.0313560129520196,0.0272172571008151,0.1191814393783091,0.0347265133966639,0.0107808143662924,False,False,False,False,0.1825391723145523,0.0145151738137815
2023-09-21,352.61492919921875,356.30013348758865,352.44743768219166,355.5118408271102,69734800,-0.018494519878642,0.018494519878642,0.0024228590189038,0.0021387068211083,1.1328616877222193,0.7613920600493429,0.0002841521977954,0.124746898444119,0.0145177371190732,0.091324817388719,1.2070011687607487,0.0109071716605066,False,False,False,False,0.7613920600493429,0.018494519878642
2023-09-22,352.6641845703125,356.49715394100406,352.3488675327964,354.35897605910213,51589700,0.0001396762507558,0.0001396762507558,0.0019559937035105,0.0018670986664044,1.047611322693174,0.2728467753835957,8.889503710617563e-05,0.0465126418148269,0.0025129700254342,0.0674213350546293,0.6526075426086011,0.0098817597158934,False,False,False,False,0.2728467753835957,0.0001396762507558
2023-09-25,354.3392333984375,354.42794074320403,350.7131778472453,351.6985209907401,39168000,0.0047384550617482,0.0047384550617482,0.0019188205504819,0.0017724498088585,1.0825810360845332,0.4732481294146362,0.0001463707416233,0.0793480382169086,0.003800775849592,0.0686200145476977,1.1009508357769835,0.0097802109442996,False,False,False,False,0.4732481294146362,0.0047384550617482
2023-09-26,349.0184020996094,352.2996117540498,348.03305891189785,351.75765495863584,53657700,-0.0151300918152557,0.0151300918152557,0.0020915077905378,0.0016231143145895,1.2885770100960623,1.653751717043526,0.0004683934759483,0.2535385165699748,0.0146878298374402,0.0875067774138528,2.729510716671908,0.0100891657710058,False,False,False,False,1.653751717043526,0.0151300918152557
2023-09-27,349.8363037109375,351.74787217352633,346.2102174092511,350.17131683413555,56066000,0.0023406925014804,0.0023406925014804,0.00163022507694,0.0014830110806796,1.0992669563823907,0.5688703320767527,0.0001472139962604,0.0946435543702197,0.0126200320074236,0.085070441404772,0.9641835754974114,0.008636263735257,False,False,False,False,0.5688703320767527,0.0023406925014804
2023-09-28,352.7627868652344,354.8911321368754,348.0626797806673,348.9199236948783,56453300,0.0083304977694191,0.0083304977694191,0.001668695379556,0.0014877206953659,1.1216456050882666,0.6971159213914963,0.0001809746841901,0.1147968972135981,0.0231112648866446,0.0840804213979047,1.090451627175578,0.0087873892626852,False,False,False,False,0.6971159213914963,0.0083304977694191
2023-09-29,353.0188903808594,357.6303193180829,351.7872114054841,356.2409818254251,64829600,0.0007257301659198,0.0007257301659198,0.0016602573887458,0.0014924751207576,1.1124188039416276,0.6442397819027893,0.0001677822679882,0.1065367471736985,0.0333420145853444,0.0811079200241702,0.9024363165340936,0.0087302847443199,False,False,False,False,0.6442397819027893,0.0007257301659198
2023-10-02,355.9651184082031,357.3642890085675,352.6740755034777,353.2849835180275,51625100,0.0083111747237712,0.0083111747237712,0.00172821187867,0.0015002242257223,1.1519690517182155,0.8708908590217063,0.0002279876529477,0.1414726970848956,0.0446066087671047,0.079686124770131,1.215595420121363,0.0090464691789427,False,False,False,False,0.8708908590217063,0.0083111747237712
2023-10-03,349.71807861328125,355.71881606812383,348.1021010689043,353.5214895496969,60478500,-0.0177054038260501,0.0177054038260501,0.0020400794019099,0.0017249541994646,1.1826861272856004,1.046921570703169,0.0003151252024452,0.1677882305076545,0.0563579249803468,0.0796555633382347,1.398901732125733,0.0096163582261901,False,False,False,False,1.046921570703169,0.0177054038260501
2023-10-04,354.4772033691406,355.3245840567301,350.0924142597397,350.55552674978816,54786700,0.0135166972444157,0.0135166972444157,0.0021445151636844,0.0020156701822775,1.0639216586819626,0.3663166125616753,0.0001288449814069,0.0619617591503946,0.0598359688543838,0.0782940416632056,0.0271513674712978,0.0101660928804687,False,False,False,False,0.3663166125616753,0.0135166972444157
2023-10-05,353.4327697753906,354.87136248860946,349.93481329542783,354.4673681510727,45897400,-0.0029507547320744,0.0029507547320744,0.0021017070315615,0.0020650424015711,1.017754904191032,0.1017482414212014,3.666462999031561e-05,0.0175991270491617,0.0641534475171146,0.073306142794063,-0.6350671129803767,0.0100993333286645,False,False,False,False,0.1017482414212014,0.0029507547320744
2023-10-06,359.3547058105469,360.54696275822704,349.64906850019884,350.4373310951315,75049100,0.016616656430694,0.016616656430694,0.002375869524651,0.0021190630565272,1.1211886863549574,0.6944974517514236,0.0002568064681238,0.1143894496002157,0.0732814810300805,0.0673881405025922,0.6100178497810586,0.010853591699996,False,False,False,False,0.6944974517514236,0.016616656430694
2023-10-09,361.1873779296875,361.7293046269779,355.492095800062,356.9898065431507,45304800,0.0050869369395313,0.0050869369395313,0.0022645350566226,0.0020428634639222,1.1085102340979414,0.6218408940356337,0.0002216715927003,0.1030169824158611,0.077804187876222,0.066185942391418,0.3809388161391243,0.0105576313725476,False,False,False,False,0.6218408940356337,0.0050869369395313
2023-10-10,363.1876220703125,365.83819750579465,361.0198852181754,361.522389768607,46968800,0.0055226898349431,0.0055226898349431,0.0021707041143854,0.0020192181743374,1.0750220763527614,0.4299299086342656,0.000151485940048,0.072341197510866,0.0812098968204898,0.0640296207880872,-0.1385093211620864,0.0104062952352238,False,False,False,False,0.4299299086342656,0.0055226898349431
2023-10-11,365.7791442871094,365.9663619214004,362.7935552643259,364.5179060546861,38215100,0.0071101544106116,0.0071101544106116,0.002206803053389,0.0020329488101815,1.0855182591596613,0.4900805087584239,0.0001738542432074,0.0820575311617227,0.0846789158392605,0.062072194302789,-0.0422312229651596,0.0104991453587118,False,False,False,False,0.4900805087584239,0.0071101544106116
2023-10-12,364.5079345703125,368.2620890543965,362.1135582590997,366.2815700406898,49587900,-0.0034814007738527,0.0034814007738527,0.0021526010761893,0.0018413083080268,1.1690606438940836,0.9688378503584054,0.0003112927681625,0.1562005578715692,0.0895921958145334,0.0636303566415541,1.0468016458285376,0.0103344989561936,False,False,False,False,0.9688378503584054,0.0034814007738527
