Date,Close,High,Low,Open,Volume,returns
2023-06-15,363.8067626953125,365.29042457474895,357.636217766432,358.2552123333636,71138800,0.011845352644319237
2023-06-16,361.51739501953125,366.35165825781803,361.07525599467357,366.22391921096187,80932000,-0.006312695514295885
2023-06-20,360.9998779296875,362.397056132463,358.03830213467023,360.0651728884419,49204700,-0.0014325392560762139
2023-06-21,356.0802917480469,360.2914640047926,355.1554054556322,359.8585372284782,53378300,-0.013721376147784663
2023-06-22,360.2815856933594,360.438986288893,354.4272564085089,354.8306667482636,47603000,0.011729664146285177
2023-06-23,356.7099914550781,359.01235823948906,355.01764962720034,356.38528138026277,48922900,-0.009962805406243603
2023-06-26,351.9281311035156,358.9729945543616,351.8395819991526,356.17866827388485,52685500,-0.013496121029594412
2023-06-27,357.97918701171875,358.7073073891835,352.74476147658174,353.47285182722567,49428100,0.017047866121338063
2023-06-28,358.6778564453125,360.62599693384084,356.080295758173,356.15902609665824,46498000,0.001949801962649731
2023-06-29,357.9595031738281,359.02215231347265,356.31637556095365,358.3825810596035,46151000,-0.0020047894585496734
2023-06-30,363.4793701171875,364.5321406265844,361.32458510548383,361.6394163650322,58712500,0.015302681526738988
2023-07-03,364.3353576660156,364.96505018225037,363.0365774410757,364.1188942951923,19432900,0.0023522138556069704
2023-07-05,364.3254699707031,366.02766038802605,362.73152624064664,362.77089140209085,34460900,-2.7139362891766166e-05
2023-07-06,361.55084228515625,361.99361781521185,358.6581182234109,360.6161373160052,49374700,-0.007644942126671867
2023-07-07,360.35052490234375,364.5223623431032,360.12424272442456,361.32462523858015,47133700,-0.0033254362535253615
2023-07-10,360.468505859375,361.1474122875821,357.5659631843357,360.0749443133993,48498800,0.00032735250610733903
2023-07-11,362.2494201660156,362.7020144344407,358.75649019433894,360.89160733391975,38214100,0.004928390032212217
2023-07-12,366.82464599609375,368.17261006456084,364.34515118816057,366.35235412152997,61975400,0.012550949491000512
2023-07-13,373.0528564453125,373.8793447436065,369.4221931900927,370.0027017557936,46960000,0.016836185847537568
2023-07-14,372.9741516113281,376.70318269282194,372.0984493610609,373.48577863924965,55148500,-0.0002109972787215723
2023-07-17,376.45721435546875,377.3329166322363,373.21029383715927,373.6924045131907,40868900,0.009295281678848228
2023-07-18,379.53692626953125,380.90458816742535,373.889240508332,375.8177134466004,55262000,0.008147494232862462
2023-07-19,379.44830322265625,381.7408509867263,378.12000675325004,380.5995015032938,54093000,-0.0002335303608927258
2023-07-20,370.7012939453125,377.9232550597698,369.67800988298177,376.4571954822207,71941700,-0.0233217634678728
2023-07-21,369.5895080566406,373.8105290801638,369.15658128362156,373.08240858363587,60499600,-0.0030036486243894
2023-07-24,370.1798400878906,371.50810665869074,368.3202188458526,370.5635528672616,40380100,0.0015959897717784746
2023-07-25,372.6888122558594,374.351637654843,370.8685562243706,370.88825382019803,38894400,0.006754846095559059
2023-07-26,371.44903564453125,373.14137727763733,369.1466691250998,371.6458314264261,47075700,-0.003332118536722018
2023-07-27,370.5635070800781,378.5234068573083,369.2745758075157,376.90979558078055,63940200,-0.0023868302322845422
2023-07-28,377.3132629394531,378.33651706389406,374.1056774417926,374.6173045040131,56902900,0.018050939420292674
2023-07-31,377.5100402832031,378.6907551113529,376.19159240697024,377.6182869887491,44019900,0.0005213865215014879
2023-08-01,376.63433837890625,377.3919451508952,374.56810260541835,376.1620464793932,41060600,-0.0023223730698246647
2023-08-02,368.3694152832031,373.16109557263337,367.12966784749693,373.16109557263337,72687100,-0.022188511511396725
2023-08-03,367.779052734375,369.90432115405747,365.79151734625674,365.9587967704652,47666400,-0.001603922852628589
2023-08-04,366.05718994140625,372.0197359751691,365.55538170207865,369.7075205928436,61702800,-0.004692779813165231
2023-08-07,369.15655517578125,369.2549530766585,365.53574062735606,367.86762374671235,37230400,0.008431244967963315
2023-08-08,366.01788330078125,366.6672734711469,362.8890279564225,366.6476058999817,44726500,-0.00853862914780891
2023-08-09,361.9936218261719,366.4606222337156,361.23601504991956,366.3031915996586,51150900,-0.011055601279396084
2023-08-10,362.6626892089844,368.33989085090377,361.13762681764416,365.0044211596802,72035300,0.001846579027167315
2023-08-11,360.35052490234375,362.08223214291667,358.82546229399486,360.1045451250728,48707200,-0.0063959334177272256
2023-08-14,364.3944396972656,364.51250518335536,358.83530286380505,359.5535445797935,42130800,0.011159668465052695
2023-08-15,360.52752685546875,364.21722222188913,359.8584392753097,363.42022039807,45539900,-0.01066859523498149
2023-08-16,356.7099914550781,361.5213395998945,356.6115935528061,359.9864284102872,53190500,-0.01064520846517208
2023-08-17,352.8136901855469,358.45155731866623,352.40046098733217,358.1071796356024,62604300,-0.01098297501960316
2023-08-18,352.37091064453125,353.6303257433368,349.0058945064905,349.54706796393924,61191400,-0.001255783517345012
2023-08-21,358.048095703125,358.72700217281374,353.3744807454022,353.83692384755506,50696500,0.015982978673379264
2023-08-22,357.5364074707031,360.6652619530752,356.8476523209301,360.6554131567928,44530200,-0.0014301268888966036
2023-08-23,363.17431640625,364.2664820763043,358.5007013012925,358.7171646756477,51770600,0.015645733458526646
2023-08-24,355.41119384765625,366.7459290080147,355.20457928175483,366.6475611373719,66842500,-0.021607517785443044
2023-08-25,358.1661682128906,359.85851002139935,352.8136466802501,356.24754426125236,69960500,0.007721624031611095
2023-08-28,360.86212158203125,361.7968265629238,358.392475423515,361.0884037220295,40910000,0.007498914969042173
2023-08-29,368.7433166503906,369.0975431080189,360.34066992242833,360.6653499839977,58492400,0.021604832450416
2023-08-30,370.7996520996094,371.3801906583347,367.8478954803411,368.8515119480578,41731500,0.005561112296708645
2023-08-31,371.9115295410156,373.6137202039194,370.8095450761535,370.87842661191354,35730700,0.002994106725537722
2023-09-01,371.5179748535156,374.70586283279096,370.0322475419477,374.2827848655316,39801200,-0.0010587546551137287
2023-09-05,371.990234375,373.21028423077263,369.78623556953715,370.7111217591785,32344200,0.001270354729466994
2023-09-06,368.7137451171875,371.5572850441712,366.7065722559504,371.21290743675223,42998700,-0.008847017754262736
2023-09-07,366.076904296875,366.854208721943,363.2136963758197,364.25664812381336,52060700,-0.007177152135447224
2023-09-08,366.58856201171875,368.82207756727865,365.62434051892274,366.0277509497808,35800100,0.0013967023738656167
2023-09-11,370.907958984375,371.4195860717581,367.65118938805244,369.6190274535924,39936600,0.011713808104754512
2023-09-12,366.795166015625,370.88827258740463,366.5098211030943,369.23526587586855,41391000,-0.011150381343357675
2023-09-13,368.19232177734375,369.79611455684034,365.8998037117071,367.031304560014,46300700,0.0038018536854240504
2023-09-14,371.2030334472656,372.1869522435042,367.87741313850705,369.943618589153,48039400,0.008143757701552895
2023-09-15,364.84698486328125,370.26838790740453,363.9122498464243,369.86497753312017,69811200,-0.017271126748232436
2023-09-18,365.22735595703125,366.3407987118216,363.6212415458056,363.9069995262197,36903500,0.0010420065653564189
2023-09-19,364.4488830566406,365.24700863969736,361.4238722283556,363.9069563270103,37621700,-0.0021337496114747626
2023-09-20,359.197021484375,365.86778417760956,359.1181771883691,365.51307505644786,45514200,-0.01451525877433245
2023-09-21,352.61492919921875,356.30013348758865,352.44743768219166,355.5118408271102,69734800,-0.018494434918091173
2023-09-22,352.66424560546875,356.4972156395276,352.34892851338105,354.3590373875739,51589700,0.0001398493195097427
2023-09-25,354.3392639160156,354.4279712684221,350.7132080525282,351.698551280886,39168000,0.004738368118305776
2023-09-26,349.0184631347656,352.29967336301286,348.03311977474067,351.75771647282335,53657700,-0.015130003063968734
2023-09-27,349.8363342285156,351.74790285785804,346.21024761051166,350.1713473809382,56066000,0.0023406048587583006
2023-09-28,352.76275634765625,354.89110143517365,348.0626496696963,348.919893509747,56453300,0.008330324025342385
2023-09-29,353.0188903808594,357.6303193180829,351.7872114054841,356.2409818254251,64829600,0.0007258166761203529
2023-10-02,355.965087890625,357.3642583710357,352.67404526804705,353.28495323022247,51625100,0.00831108899183332
2023-10-03,349.7180480957031,355.7187850269011,348.1020706923418,353.52145870022036,60478500,-0.017705405357486145
2023-10-04,354.4772644042969,355.32464523779134,350.09247453990724,350.5555871096961,54786700,0.013516956691361244
2023-10-05,353.43280029296875,354.8713931304046,349.9348435109707,354.46739875798454,45897400,-0.002950840569445684
2023-10-06,359.3547058105469,360.54696275822704,349.64906850019884,350.4373310951315,75049100,0.016616570084493482
2023-10-09,361.1874084472656,361.7293351903447,355.4921258364322,356.98983670606606,45304800,0.005087021431899301
2023-10-10,363.18768310546875,365.8382589863909,361.0199458890347,361.52245052391424,46968800,0.005522773396625971
2023-10-11,365.7791748046875,365.9663924545984,362.7935855328113,364.517936467037,38215100,0.007110069788263484
2023-10-12,364.50799560546875,368.26215071816847,362.1136188933288,366.2816313728331,49587900,-0.0034813167602262374
2023-10-13,359.9261779785156,365.72000104859404,358.5269773449452,365.13865214466296,52469900,-0.012649537774149686
2023-10-16,363.99566650390625,365.04999103567854,361.0987548405133,361.24655031919855,44201100,0.011243013105375167
2023-10-17,362.8033752441406,364.498166736826,358.32990873374644,360.4483905820312,50999100,-0.0032809408400979708
2023-10-18,358.044189453125,362.5176564466025,356.7139699865063,360.31049708114347,54280500,-0.013204608506797265
2023-10-19,354.6940002441406,360.6553146993433,353.89587464125333,359.4630578223605,72274200,-0.009400966388523032
2023-10-20,349.4027404785156,354.76301044050285,349.17610069402633,354.1914944866745,72559700,-0.015030205567791128
2023-10-23,350.4570617675781,353.99444057612124,345.9737317484537,348.08238082629725,60665200,0.003012952260616544
2023-10-24,353.8663330078125,354.6348995548222,350.5752900977818,352.27008172327623,47082100,0.009681058140936958
2023-10-25,345.20513916015625,351.64929222134697,344.6237902703507,351.47193765909213,71190500,-0.02478040487074476
2023-10-26,338.623046875,344.9391003796654,337.3322496918458,344.00301231388727,78621400,-0.019251314006798737
2023-10-27,340.2489013671875,343.72716210384476,339.0369182513592,341.3524810806448,63476700,0.0047898800499498705
2023-10-30,344.0818786621094,345.4022350230032,341.37218469520366,342.73193313591645,55298500,0.011202235790305177
2023-10-31,345.72735595703125,346.10179117581265,341.5396474517011,344.1114087821121,47671900,0.004770827450172064
2023-11-01,351.7281188964844,352.2897717671252,346.46638953800874,346.5649298772897,58992700,0.017208011784964415
2023-11-02,358.1131286621094,358.3496014034231,355.0191366352463,356.24098262937144,58162400,0.017990450679082635
2023-11-03,362.3205261230469,363.61132326122464,359.1772790267946,359.40391877963543,53280500,0.01168031300976747
2023-11-06,363.7986145019531,364.3602674355303,361.53233679599015,363.08916607803803,38848700,0.004071206329056882
2023-11-07,367.2374267578125,368.1045035244266,363.6408999815297,364.8430199017285,50777400,0.00940812060315195
2023-11-08,367.4739074707031,368.3114552322413,365.1879039548286,367.611839886679,35663400,0.0006437377784714503
2023-11-09,364.6459655761719,369.30661967147313,364.15329397571884,368.1636480202756,53859400,-0.007725390508624329
2023-11-10,372.8440246582031,372.9918201228677,365.8382189302241,366.3703126733044,58309800,0.02223324218953639
2023-11-13,371.68133544921875,372.735659990496,369.74020795754484,371.26750810516944,40733500,-0.0031233057098004656
2023-11-14,379.6822814941406,380.59867352227815,377.56379963116063,378.08603032361884,67792600,0.021297939637894035
2023-11-15,379.96807861328125,382.0668646539616,378.60830004775363,381.57419300385976,54141400,0.0007524438811150894
2023-11-16,380.2932434082031,380.5297161682242,377.9382585819302,379.1994967525258,45343500,0.0008554027551593544
2023-11-17,380.3819580078125,381.39686046284913,378.6576071328274,379.564106182027,46571900,0.00023325224707315678
2023-11-20,385.0130310058594,385.6732242470782,380.39176852820106,380.39176852820106,44429600,0.0121012799385611
2023-11-21,382.77630615234375,383.52517666953037,381.0322593676381,383.3083999445706,43337000,-0.005826418974059913
2023-11-22,384.3429870605469,387.30887987612056,383.3379477672656,384.8455217423324,44121000,0.004084587886796686
2023-11-24,383.801025390625,384.53016970941434,382.8058191726008,383.93895779702086,15718800,-0.0014110941465815636
2023-11-27,383.4660949707031,385.41705561071353,382.5891249320893,383.30843642206605,34139700,-0.0008730478142688405
2023-11-28,384.4710693359375,385.05241822113135,382.362420433784,382.71715962576826,35491100,0.0026173363802550922
2023-11-29,384.0966491699219,388.36320227393117,383.7517730189987,386.93444253594504,38811700,-0.0009743323499561547
2023-11-30,383.1309509277344,384.8257422916776,380.1650885935478,384.36262982390576,52834400,-0.0025173722948622
2023-12-01,384.22479248046875,384.8160045109527,380.41151848577204,382.0668881148927,40490100,0.0028509392234638874
2023-12-04,380.6578063964844,380.93370129993264,377.05144654193924,380.43116662675254,51186900,-0.009326952783262815
2023-12-05,381.61358642578125,382.8058433095871,378.5787124502714,378.7560970843749,42933000,0.002507717170490345
2023-12-06,379.40643310546875,384.64846678152765,379.0615869999134,384.54992643552964,41994100,-0.005800529426767612
2023-12-07,384.7075500488281,385.53523475354353,381.2884078381228,382.3821544599071,49593500,0.013875422020232866
2023-12-08,386.422119140625,386.8655056109294,382.7861997326639,382.97341737689004,46687500,0.004446909477794293
2023-12-11,389.7229309082031,389.9889928166888,385.7914211700645,385.998334821996,41198000,0.008505708224733143
2023-12-12,392.8268127441406,392.9450491247109,388.629240812153,389.76237955300553,39221200,0.007932781623453282
2023-12-13,397.822509765625,398.43341782409794,392.9943334222213,393.7629000232505,55408100,0.012637115753098923
2023-12-14,397.4776611328125,400.3449837671013,394.47234592801004,399.0443534222716,55447800,-0.0008672163468423941
2023-12-15,399.3990478515625,400.58147183446255,397.6550010435614,398.25604602017006,62896600,0.004822302924680869
2023-12-18,401.9147033691406,402.8131603407083,399.4661904298243,399.7919899279148,46610000,0.006278848399878815
2023-12-19,403.96832275390625,404.0867952971535,402.1812915891065,402.36888315936517,35711900,0.005096580430279568
2023-12-20,397.9654846191406,405.26173067173573,397.78777579004617,403.1686352259005,54042400,-0.014971186400615795
2023-12-21,402.5959777832031,402.9613083279881,399.33786206115974,401.89499509252914,45568900,0.011568243091311074
2023-12-22,403.19818115234375,404.7680024555693,401.32229576593045,403.81030931871925,34314000,0.0014946831633781469
2023-12-26,405.6665344238281,406.3378989802427,403.9584747640765,404.05721193539733,22722500,0.006103272614353769
2023-12-27,406.4922790527344,406.77875835861545,405.0895463807411,405.94898429838435,31980500,0.002033456756827324
2023-12-28,406.2947692871094,407.8950804007767,405.9391646926511,407.6481227170023,27029200,-0.00048600619292860374
2023-12-29,404.53643798828125,406.6306645016134,402.620043921107,406.2750297554996,42662100,-0.004337114899666829
2024-01-02,397.69073486328125,401.1481421130462,395.369326823485,400.90118445234873,58026900,-0.017067158850793487
2024-01-03,393.48260498046875,396.1201263177863,393.0479871898376,395.06314019202443,47002800,-0.01063779415814973
2024-01-04,391.4576110839844,394.72732881127894,391.2402870894419,391.61566763876124,39432800,-0.005159624510100682
2024-01-05,391.9217834472656,394.6975849712644,390.52893870896423,391.6254463311151,44922800,0.001185051383386354
2024-01-08,400.0220642089844,400.30851341401365,392.99857207712546,393.14674065665804,42473800,0.020457418250138536
2024-01-09,400.81231689453125,401.74088018825046,396.82147232234684,397.01905052593867,39132900,0.0019735739640957288
2024-01-10,403.5288391113281,404.5364155681049,400.2393761596448,401.12841775635377,33962800,0.006754677477585757
2024-01-11,404.3685302734375,406.196023220601,399.32069938087903,404.80317822236947,54536200,0.00207870825253338
2024-01-12,404.5758972167969,406.24533333874797,403.1830524563775,405.4056713013919,39595000,0.0005126852744257414
2024-01-16,404.53643798828125,406.1169732179159,401.8791708584222,403.34117122141964,43903000,-9.75370831218419e-05
2024-01-17,402.2544860839844,402.6298665315489,398.01671455845167,401.2271639757204,54386000,-0.005656875707095737
2024-01-18,407.96417236328125,408.54698883190395,404.1807942207987,405.5242294407698,59562500,0.014094419425713526
2024-01-19,416.0544738769531,416.21253038631954,409.58419567643597,410.1670120974889,70325100,0.01963684079478172
2024-01-22,416.5978088378906,419.5613006311132,415.995216497246,418.2573570070079,44880600,0.0013050706743605387
2024-01-23,418.3265075683594,418.54383150320854,415.4519169444807,417.2892673649532,33003800,0.004140977012562665
2024-01-24,420.6479187011719,424.6190172669874,420.1540033688027,422.2383417474242,46948000,0.005533939973517085
2024-01-25,421.1615905761719,423.8188573538376,418.820436831776,423.14710962158966,44367200,0.0012203994682719814
2024-01-26,418.6524963378906,421.02328381753233,418.0005245054045,419.27483445736374,37137000,-0.0059753741762480625
2024-01-29,422.9397277832031,423.13730599084306,418.45496775635394,419.10693966612337,38694700,0.010188469923270048
2024-01-30,420.1243591308594,422.47540087743624,419.2155718239364,421.90247237056735,36739000,-0.00667892076461463
2024-01-31,411.8957824707031,417.72397777360334,411.7179801736245,415.72857054302847,64010600,-0.019780398436420217
2024-02-01,416.74603271484375,417.23994807927374,412.72555441329524,413.6936393802105,51008600,0.011706639822357714
2024-02-02,423.78924560546875,425.0042580366374,417.6449376290023,418.64262610680913,59602400,0.016759267399179288
2024-02-05,423.236083984375,424.3819410907607,419.8280559423624,423.84853420729877,39889200,-0.0013061278816806244
2024-02-06,422.3865661621094,424.9845659772475,420.0454120005449,424.38197351606397,35846100,-0.002009213229815946
2024-02-07,426.7330017089844,427.56277593245227,423.8682985252067,425.1722423676001,37712700,0.010237600623533287
2024-02-08,427.52325439453125,428.28387317609645,426.1699311674683,426.8515066116603,29889900,0.001850154225561488
2024-02-09,431.73138427734375,432.52166690474706,427.86899286829663,428.65924534950017,36943900,0.00979491605281288
2024-02-12,430.0422058105469,433.7959804927143,429.3606002277538,431.6227409321858,33203300,-0.003920242276026934
2024-02-13,423.3348388671875,426.0217396052204,420.15402277397357,422.08030471765994,64491700,-0.015719909761309877
2024-02-14,427.947998046875,428.3727579939155,423.66081661689094,426.0118584018304,45092700,0.010838241152221708
2024-02-15,429.2223205566406,429.6866021844067,426.0809960674444,428.6395040700747,38796100,0.002973326119512585
2024-02-16,425.3302917480469,429.69648676562633,424.6190524047314,429.59772780793963,53716500,-0.009108990280649982
2024-02-20,422.11981201171875,424.8462041800542,418.34629159155463,423.3348244505183,53999500,-0.007576835688903483
2024-02-21,420.43060302734375,420.51953431757676,416.49905619784107,419.3835049137998,49779000,-0.004009757083974576
2024-02-22,432.739013671875,433.7762238764086,428.4320560275247,429.20256278848717,53887800,0.028855375118429595
2024-02-23,431.4646911621094,435.22832371062657,430.48674841765705,434.29976044260496,39853900,-0.0029491274481702793
2024-02-26,431.2374572753906,433.26252819127274,431.0497670405967,432.27469754338847,33043200,-0.0005267957020516683
2024-02-27,432.27471923828125,432.6599575342669,429.7359871107177,432.34387462219166,33713200,0.0024024269489089536
2024-02-28,429.9730224609375,431.35600944379297,429.0148255551466,430.13107897744095,32938800,-0.0053388420361772885
2024-02-29,433.6576232910156,434.73435500237224,429.7260467420334,432.8970045993775,42495200,0.008532868082995257
2024-03-01,440.1872253417969,441.1454223300951,434.487453034906,434.5467204654234,43853000,0.014944812208608906
2024-03-04,438.6165771484375,440.6120144586767,438.369619473107,440.1872243459957,34325700,-0.0035745176825113653
2024-03-05,430.7435607910156,435.5839552943135,428.37277316164136,435.5740673406185,57917100,-0.018112704400393104
2024-03-06,433.45025634765625,436.61129660971875,431.5733839817126,434.9616361652984,46234500,0.006264114261530707
2024-03-07,440.0291748046875,441.2837088767111,435.4950055955854,437.0360491430509,44526700,0.01506399036166359
2024-03-08,433.6773681640625,443.18032361793377,433.0056506081804,440.38474620894124,72096000,-0.01454016476741546
2024-03-11,432.0672607421875,433.3217948100284,430.1409789239274,432.18579559632065,45860000,-0.003719594033818848
2024-03-12,438.2609558105469,438.6165603792511,431.14856297446795,434.3787885378619,55300900,0.014233250198936969
2024-03-13,434.8924560546875,437.28301956013377,433.7762025649882,437.26324365300286,37928700,-0.00771574942367979
2024-03-14,433.7959899902344,436.6508050498592,431.079455553198,436.12725598238745,52195200,-0.0025244186261062593
2024-03-15,428.6395263671875,433.5292704242378,427.47386318721965,430.76335642102964,73069800,-0.011958053607089266
2024-03-18,432.7275695800781,436.24889410361027,432.490156226249,433.96399055564586,47323800,0.009492059601988423
2024-03-19,433.8057556152344,434.2113053461235,428.6226579939233,430.71965347253405,43004100,0.0024885057740082913
2024-03-20,438.94927978515625,439.28558271537105,433.30131642838063,435.0026331369198,43653500,0.011787004398235996
2024-03-21,441.0264892578125,444.45879569880725,440.82867997846824,444.0038011516447,39345700,0.004721069383695059
2024-03-22,441.5309143066406,442.62884172673427,439.6614311607801,440.51210455310553,28253900,0.0011430986850656875
2024-03-25,439.92852783203125,441.4122331500876,437.73264275386543,438.7316504748345,27789200,-0.0036357616996006772
2024-03-26,438.5041809082031,442.371709837362,438.2766685525834,441.4517895723345,34142000,-0.0032429306375541312
2024-03-27,439.99774169921875,441.68918748510794,437.12925080626644,441.5902677606485,41359200,0.003400248062267719
2024-03-28,439.18670654296875,440.7990046001888,438.83060154444735,439.94833112698956,36839600,-0.0018449720941490788
2024-04-01,440.1164855957031,442.6684455730439,438.2074283944994,440.13625746716383,38729000,0.0021148095618828814
2024-04-02,436.3181457519531,436.63467679175466,433.2716175055322,435.2993359937669,44259700,-0.008667762520260629
2024-04-03,437.2973937988281,439.17674771806725,434.1816188556079,434.1914896972789,39949800,0.002241829300572705
2024-04-04,430.6108703613281,442.0947658921196,430.38335799892496,441.48147563512805,57267700,-0.015408669348861155
2024-04-05,435.6850891113281,438.35577055560805,431.22407246732575,432.0351718909734,54744600,0.011714880407471118
2024-04-08,435.813720703125,437.6930747609312,434.42893509137633,436.6149191708532,28144900,0.00029519625565146675
2024-04-09,437.426025390625,438.42503314049435,432.6880511524698,438.1480760138876,39443600,0.0036927007201233183
2024-04-10,433.6079406738281,434.46848495231853,431.54064816251855,432.2528279423145,61502200,-0.008766843359891939
2024-04-11,440.5318603515625,441.48142324592834,433.20235289872653,435.47738569459614,45474600,0.015842007140161013
2024-04-12,433.509033203125,437.43590803860127,432.1341485615993,436.30830763057895,53665000,-0.016070136617755762
2024-04-15,426.3773498535156,437.3468744561604,425.5365774509986,437.2578557574557,63453600,-0.016587881882056656
2024-04-16,426.4169006347656,429.0480082692235,425.03211508664594,426.2190611910081,47619000,9.27557409203224e-05
2024-04-17,421.2140197753906,428.41493461701685,420.2842287497744,428.39516274759995,56880500,-0.01227644267859908
2024-04-18,418.8104553222656,423.5879732317038,418.236739020357,421.8569836696365,46549400,-0.005722621384927172
2024-04-19,410.1456298828125,418.1576452072608,408.58280678519526,417.63340383171146,75231000,-0.020906152169912026
2024-04-22,414.2702941894531,416.6046426178408,409.44330163156485,412.7766879173197,47807700,0.010006353836797457
2024-04-23,420.452392578125,421.6492396704174,414.31973225972354,416.19908616824654,44384700,0.014812611475789472
2024-04-24,421.87677001953125,425.06179190259485,419.5918662975575,423.5484137206893,48440300,0.003382000439528453
2024-04-25,419.8391418457031,420.6996860627022,413.59769082942586,414.6857171994804,57392200,-0.004841614909448333
2024-04-26,426.3179931640625,427.85114324602824,422.28232799555997,422.9747056964863,41874900,0.015313888320603325
2024-04-29,428.04901123046875,429.0480492004489,425.3091127708003,428.42488809783015,30022200,0.004052170615494581
2024-04-30,419.9776306152344,427.86105287563,419.89851294550385,426.4663662313873,43665900,-0.019036251827386094
2024-05-01,416.9409484863281,425.4673333739,416.0903052961823,418.5532463597159,52251700,-0.0072568479925352175
2024-05-02,422.2624816894531,423.1625997737883,416.0606049995212,420.6798568179414,36559000,0.012682513775789307
2024-05-03,430.7493591308594,431.738496056238,427.9204118275236,429.72064827636785,48515300,0.019899272406216882
2024-05-06,435.4674987792969,435.5565174735854,431.7780074570127,432.5495329935745,30227200,0.01089377623038214
2024-05-07,435.5367431640625,437.1688129223332,434.80476137168813,435.9126199952162,30996100,0.00015899896137581276
2024-05-08,435.279541015625,436.68412856388983,432.79679796970544,432.91551974287444,24896700,-0.0005907150809860613
2024-05-09,436.2291259765625,436.8028422580396,433.69693803654405,435.54661913008255,24580100,0.002179175888170384
2024-05-10,437.25787353515625,439.48343165144723,435.7148223227463,437.73267013361465,27116600,0.0023554970705333845
2024-05-13,438.2667236328125,439.265761468491,436.85226524194286,439.16684175047317,22994200,0.0023045624244491633
2024-05-14,441.0857849121094,441.6199272591331,437.65347886134185,437.8414172762935,34478300,0.006411697037303084
2024-05-15,447.9801025390625,448.22738676768705,442.04528105207277,443.5586593238126,41464700,0.015509437313541376
2024-05-16,447.07012939453125,449.75068207613316,446.9019628312132,447.7921800487347,34780400,-0.0020333461197787226
2024-05-17,446.85247802734375,447.80204096189675,444.6565929882727,447.1986517798775,35803700,-0.0004869579752908337
2024-05-20,449.9682312011719,450.6309359616545,446.88212917453916,447.07006758388434,24474200,0.006948469583248542
2024-05-21,450.84857177734375,451.03651019690585,447.92073510394465,448.11857455171366,23167700,0.0019545391549518035
2024-05-22,450.759521484375,451.85747902622364,448.15808687748205,451.10572540067176,25120000,-0.00019753658806716024
2024-05-23,448.7318115234375,455.5766213852706,446.9414763015437,455.546948488236,40899200,-0.004508577951438491
2024-05-24,452.9752502441406,454.24134425420493,448.6428258419646,450.34414249793184,29669500,0.009412081210854751
2024-05-28,454.68646240234375,454.74580820399797,451.72895260433864,454.1918939311823,26216800,0.0037705990277618825
2024-05-29,451.4816589355469,453.26209332010234,450.3936022845126,450.5320959428548,29739200,-0.007073338276298
2024-05-30,446.6447448730469,450.69034126496246,445.31930507978444,450.5518476128299,30536800,-0.01077122508927299
2024-05-31,445.8138732910156,447.5646648820336,438.2469822206981,446.8722569938479,55941300,-0.0018619839736481179
2024-06-03,448.20758056640625,450.63094770967405,443.03438403283286,449.63194002907153,32997500,0.0053549341239778
2024-06-04,449.43408203125,450.6309291046102,446.22928846559876,447.9503768344026,23767400,0.0027327212610944326
2024-06-05,458.4946594238281,458.5737770997196,449.47373506895633,453.00496130365275,33817400,0.01995944785665662
2024-06-06,458.3363342285156,459.4936376169888,457.16915999813136,459.17710658249314,21966800,-0.0003453748793015694
