Datetime,Close,High,Low,Open,Volume,returns
2026-02-23 16:15:00+00:00,600.3300170898438,600.3900146484375,599.0499877929688,599.4000244140625,10916807,0.0015503368756001508
2026-02-23 16:20:00+00:00,600.4299926757812,600.8250122070312,600.08251953125,600.3200073242188,1420174,0.0001665205126009755
2026-02-23 16:25:00+00:00,601.6699829101562,601.72998046875,600.3599853515625,600.3699951171875,842269,0.0020630408441161784
2026-02-23 16:30:00+00:00,601.3800048828125,601.9500122070312,601.1900024414062,601.6599731445312,0,-0.0004820714615383167
2026-02-23 16:35:00+00:00,601.239990234375,601.77001953125,601.02001953125,601.3800048828125,415814,-0.00023284936162479118
2026-02-23 16:40:00+00:00,601.3699951171875,601.7899780273438,601.1300048828125,601.219970703125,336372,0.0002162045632456471
2026-02-23 16:45:00+00:00,601.0,601.5,600.6199951171875,601.3699951171875,12441055,-0.0006154430505894345
2026-02-23 16:50:00+00:00,600.989990234375,601.47998046875,600.760009765625,601.010009765625,0,-1.6655322767355397e-05
2026-02-23 16:55:00+00:00,600.6599731445312,601.1500244140625,600.469970703125,601.0,253658,-0.0005492732629275892
2026-02-23 17:00:00+00:00,600.8800048828125,601.2000122070312,600.5,600.6599731445312,321598,0.00036624955434618633
2026-02-23 17:05:00+00:00,600.8200073242188,601.3300170898438,600.6599731445312,600.8599853515625,12844005,-9.985446955838799e-05
2026-02-23 17:10:00+00:00,600.6099853515625,601.0599975585938,600.4299926757812,600.7999877929688,0,-0.00034961999629763344
2026-02-23 17:15:00+00:00,600.739990234375,601.2100219726562,600.5900268554688,600.6099853515625,1877633,0.0002164313246963672
2026-02-23 17:20:00+00:00,601.0,601.2899780273438,600.6599731445312,600.739990234375,190023,0.00043272217250838244
2026-02-23 17:25:00+00:00,600.8400268554688,601.260009765625,600.7999877929688,601.0,194380,-0.00026621370881547486
2026-02-23 17:30:00+00:00,600.3699951171875,600.9199829101562,600.2954711914062,600.8400268554688,13587115,-0.0007825971373414424
2026-02-23 17:35:00+00:00,599.375,600.3800048828125,599.3499755859375,600.3699951171875,0,-0.0016586780513479997
2026-02-23 17:40:00+00:00,599.8400268554688,600.469970703125,599.280029296875,599.3599853515625,527640,0.0007755521209517469
2026-02-23 17:45:00+00:00,599.85498046875,600.27001953125,599.6699829101562,599.8499755859375,365868,2.492902477829606e-05
2026-02-23 17:50:00+00:00,600.77001953125,600.9849853515625,599.8300170898438,599.844970703125,14518925,0.001524271508034793
2026-02-23 17:55:00+00:00,600.885009765625,601.1500244140625,600.5800170898438,600.780029296875,0,0.0001913864327489544
2026-02-23 18:00:00+00:00,601.1500244140625,601.3300170898438,600.75,600.8699951171875,14737417,0.0004409433089647662
2026-02-23 18:05:00+00:00,601.5999755859375,601.6900024414062,601.0700073242188,601.1400146484375,391438,0.0007482040205621974
2026-02-23 18:10:00+00:00,601.8400268554688,601.9600219726562,601.28369140625,601.5999755859375,0,0.00039894182049464574
2026-02-23 18:15:00+00:00,601.8800048828125,602.1900024414062,601.75,601.8499755859375,323641,6.642412904064815e-05
2026-02-23 18:20:00+00:00,602.60498046875,602.7000732421875,601.75,601.8812866210938,361959,0.0012037936251631442
2026-02-23 18:25:00+00:00,602.4550170898438,602.6699829101562,602.2999877929688,602.6099853515625,367858,-0.0002488894826551577
2026-02-23 18:30:00+00:00,602.3300170898438,602.469970703125,602.030029296875,602.4500122070312,274324,-0.0002075058984006019
2026-02-23 18:35:00+00:00,602.260009765625,602.6799926757812,602.2100219726562,602.3400268554688,252345,-0.00011623427512566715
2026-02-23 18:40:00+00:00,601.8499755859375,602.4000244140625,601.6599731445312,602.27001953125,283730,-0.0006810577115461599
2026-02-23 18:45:00+00:00,602.010009765625,602.239990234375,601.6300048828125,601.8300170898438,248517,0.00026586842752064166
2026-02-23 18:50:00+00:00,601.1599731445312,602.0900268554688,601.1312255859375,602.030029296875,233407,-0.0014129952950895587
2026-02-23 18:55:00+00:00,600.469970703125,601.2550048828125,600.2999877929688,601.1400146484375,339073,-0.0011484442790020096
2026-02-23 19:00:00+00:00,600.5499877929688,600.89501953125,600.3400268554688,600.469970703125,456624,0.00013324855993634695
2026-02-23 19:05:00+00:00,600.8400268554688,601.1400146484375,600.510009765625,600.5499877929688,1034999,0.00048283915231258327
2026-02-23 19:10:00+00:00,600.8665161132812,601.1300048828125,600.6099853515625,600.8499755859375,209168,4.408606738772527e-05
2026-02-23 19:15:00+00:00,600.6199951171875,601.0900268554688,600.469970703125,600.8300170898438,17524308,-0.0004103599953040271
2026-02-23 19:20:00+00:00,600.6199951171875,600.77001953125,600.47998046875,600.6199951171875,0,0.0
2026-02-23 19:25:00+00:00,600.1699829101562,600.8099975585938,600.0399780273438,600.6400146484375,17667552,-0.0007495269553102388
2026-02-23 19:30:00+00:00,600.1699829101562,600.5399780273438,600.0999755859375,600.1599731445312,0,0.0
2026-02-23 19:35:00+00:00,600.0399780273438,600.239990234375,599.9000244140625,600.1599731445312,329298,-0.00021663690112919018
2026-02-23 19:40:00+00:00,599.760009765625,600.0700073242188,599.4199829101562,600.0599975585938,385241,-0.0004666915646752611
2026-02-23 19:45:00+00:00,600.030029296875,600.1099243164062,599.6199951171875,599.760009765625,421424,0.00045011131450939184
2026-02-23 19:50:00+00:00,599.72998046875,600.1400146484375,599.6400756835938,600.0200805664062,265553,-0.0005001814228483684
2026-02-23 19:55:00+00:00,599.593505859375,600.1995239257812,599.4299926757812,599.719970703125,312429,-0.0002275859874668265
2026-02-23 20:00:00+00:00,599.7999877929688,599.9400024414062,599.5,599.5999755859375,338026,0.0003443105815170004
2026-02-23 20:05:00+00:00,599.5850219726562,599.9299926757812,599.4199829101562,599.8099975585938,278736,-0.00035846007889718144
2026-02-23 20:10:00+00:00,599.4500122070312,599.6400146484375,599.3098754882812,599.5700073242188,451593,-0.0002251973667940886
2026-02-23 20:15:00+00:00,599.7000122070312,599.97998046875,599.4349975585938,599.4500122070312,291559,0.0004169620123124005
2026-02-23 20:20:00+00:00,599.8099975585938,599.8099975585938,599.4400024414062,599.6799926757812,228124,0.00018338380001047403
2026-02-23 20:25:00+00:00,599.969970703125,600.1599731445312,599.7103881835938,599.8001098632812,281426,0.0002666708058329863
2026-02-23 20:30:00+00:00,600.9349975585938,601.0499877929688,599.9299926757812,599.969970703125,741479,0.0016071664098222325
2026-02-23 20:35:00+00:00,600.469970703125,600.9299926757812,600.2791748046875,600.9299926757812,330796,-0.000774138431215932
2026-02-23 20:40:00+00:00,600.5349731445312,600.6300048828125,600.0700073242188,600.4600219726562,358414,0.00010824675086084394
2026-02-23 20:45:00+00:00,600.8200073242188,600.8800048828125,600.25,600.5399780273438,407632,0.0004745211692961172
2026-02-23 20:50:00+00:00,600.219970703125,601.239990234375,600.1699829101562,600.8400268554688,810994,-0.0009991951675112217
2026-02-23 20:55:00+00:00,601.4199829101562,601.5311889648438,600.0599975585938,600.219970703125,1270841,0.001997291455471638
2026-02-24 14:30:00+00:00,600.7849731445312,602.8699951171875,600.0900268554688,602.0549926757812,3383334,-0.0010564085956936541
2026-02-24 14:35:00+00:00,602.3900146484375,602.6500244140625,599.7390747070312,600.780029296875,0,0.0026680116729250036
2026-02-24 14:40:00+00:00,604.9400024414062,604.969970703125,602.3300170898438,602.3400268554688,915496,0.004224183195390598
2026-02-24 14:45:00+00:00,605.7550048828125,606.219970703125,604.8300170898438,604.9500122070312,5721501,0.0013463383586845375
2026-02-24 14:50:00+00:00,605.030029296875,605.8599853515625,604.7249755859375,605.739990234375,0,-0.0011975299530655016
2026-02-24 14:55:00+00:00,604.114990234375,605.02001953125,603.75,605.010009765625,6472135,-0.0015135310031444101
2026-02-24 15:00:00+00:00,603.2498779296875,604.1400146484375,602.75,604.0800170898438,0,-0.001433058846671124
2026-02-24 15:05:00+00:00,604.6607055664062,604.8099975585938,603.1699829101562,603.2249755859375,533811,0.0023359813177339698
2026-02-24 15:10:00+00:00,603.8599853515625,605.219970703125,603.5599975585938,604.6799926757812,7710143,-0.0013251247380872285
2026-02-24 15:15:00+00:00,604.533203125,604.760009765625,603.5800170898438,603.8400268554688,0,0.0011142364083291903
2026-02-24 15:20:00+00:00,605.8400268554688,605.9299926757812,604.4000244140625,604.510009765625,706721,0.002159373994562707
2026-02-24 15:25:00+00:00,607.3800048828125,607.4299926757812,605.5700073242188,605.8699951171875,688518,0.0025386637446298058
2026-02-24 15:30:00+00:00,607.3200073242188,607.6599731445312,607.0399780273438,607.3599853515625,742983,-9.878580396739408e-05
2026-02-24 15:35:00+00:00,607.1099853515625,607.3800048828125,606.77001953125,607.3400268554688,393191,-0.00034587745035395755
2026-02-24 15:40:00+00:00,607.5,607.8300170898438,606.969970703125,607.0900268554688,454878,0.0006422055911700974
2026-02-24 15:45:00+00:00,607.3099975585938,607.530029296875,606.989990234375,607.510009765625,10411095,-0.00031281014041273646
2026-02-24 15:50:00+00:00,606.7000122070312,607.2999877929688,606.6102294921875,607.2999877929688,468259,-0.0010049100056642205
2026-02-24 15:55:00+00:00,606.5250244140625,606.9600219726562,606.3099975585938,606.72998046875,456292,-0.00028846716627210024
2026-02-24 16:00:00+00:00,607.5499877929688,607.7009887695312,606.4749755859375,606.510009765625,0,0.0016884683600411937
2026-02-24 16:05:00+00:00,607.3900146484375,607.864990234375,607.1500244140625,607.5499877929688,11515964,-0.0002633432846631372
2026-02-24 16:10:00+00:00,607.8900146484375,608.2100219726562,607.0900268554688,607.3800048828125,0,0.0008228556647992042
2026-02-24 16:15:00+00:00,607.5499877929688,608.0598754882812,607.4099731445312,607.8699951171875,11981065,-0.0005595123801360873
2026-02-24 16:20:00+00:00,607.3400268554688,607.6300048828125,606.9600830078125,607.5300903320312,0,-0.00034564600426174066
2026-02-24 16:25:00+00:00,607.4400024414062,607.5900268554688,607.2379760742188,607.3200073242188,184036,0.0001645986660170007
2026-02-24 16:30:00+00:00,606.4199829101562,607.469970703125,606.3499755859375,607.4199829101562,355869,-0.0016806217910557524
2026-02-24 16:35:00+00:00,606.905029296875,607.0499877929688,606.3699951171875,606.4099731445312,259601,0.0007995325369174144
2026-02-24 16:40:00+00:00,606.8250122070312,607.25,606.5599975585938,606.8400268554688,259013,-0.0001318531917699141
2026-02-24 16:45:00+00:00,607.280029296875,607.5050048828125,606.7698974609375,606.8200073242188,13563314,0.0007495514730480813
2026-02-24 16:50:00+00:00,607.77001953125,607.9099731445312,607.0900268554688,607.280029296875,490154,0.000806535107601617
2026-02-24 16:55:00+00:00,607.77001953125,608.0482788085938,607.5900268554688,607.760009765625,485430,0.0
2026-02-24 17:00:00+00:00,607.8200073242188,608.0499877929688,607.5999755859375,607.760009765625,0,8.22444934435442e-05
2026-02-24 17:05:00+00:00,608.3035278320312,608.3200073242188,607.8400268554688,607.8400268554688,241381,0.0007951832512287824
2026-02-24 17:10:00+00:00,608.4199829101562,608.9099731445312,608.27001953125,608.3099975585938,439306,0.00019142406216761596
2026-02-24 17:15:00+00:00,608.2750244140625,608.719970703125,608.1300048828125,608.4199829101562,223504,-0.00023828238943529058
2026-02-24 17:20:00+00:00,608.5800170898438,608.6599731445312,608.2100219726562,608.280029296875,375798,0.0005012802211689705
2026-02-24 17:25:00+00:00,608.5399780273438,608.8699951171875,608.4600219726562,608.5900268554688,211046,-6.579312257634077e-05
2026-02-24 17:30:00+00:00,608.5700073242188,608.760009765625,608.3200073242188,608.530029296875,135526,4.934524774680815e-05
2026-02-24 17:35:00+00:00,608.4400024414062,608.6500244140625,608.364990234375,608.5700073242188,134048,-0.00021364636652745038
2026-02-24 17:40:00+00:00,608.0900268554688,608.489990234375,608.030029296875,608.4500122070312,207941,-0.0005753669653262413
2026-02-24 17:45:00+00:00,608.47998046875,608.5499877929688,607.869873046875,608.0700073242188,240788,0.0006410705907403885
2026-02-24 17:50:00+00:00,608.27001953125,608.6300048828125,608.25,608.489990234375,194297,-0.0003451176323550225
2026-02-24 17:55:00+00:00,608.1900024414062,608.3400268554688,608.0900268554688,608.25,235388,-0.0001315572867399196
2026-02-24 18:00:00+00:00,608.8400268554688,608.989990234375,608.1300048828125,608.1799926757812,315938,0.001068214358275015
2026-02-24 18:05:00+00:00,608.3533935546875,608.8300170898438,608.3099975585938,608.8200073242188,264881,-0.0007995990095724239
2026-02-24 18:10:00+00:00,608.1500244140625,608.4299926757812,608.0399780273438,608.3499755859375,177106,-0.0003343503018826356
2026-02-24 18:15:00+00:00,607.919921875,608.1699829101562,607.8699951171875,608.135009765625,174591,-0.0003784363597025179
2026-02-24 18:20:00+00:00,607.72998046875,608.0999755859375,607.6802978515625,607.9000244140625,233641,-0.00031249360104337783
2026-02-24 18:25:00+00:00,607.5596923828125,607.8150024414062,607.4564819335938,607.7301025390625,234808,-0.00028024279454698375
2026-02-24 18:30:00+00:00,607.7849731445312,607.8900146484375,607.3800048828125,607.5599975585938,293550,0.00037072736761655786
2026-02-24 18:35:00+00:00,608.125,608.3099975585938,607.6099853515625,607.7899780273438,403676,0.0005592961186971494
2026-02-24 18:40:00+00:00,608.010009765625,608.2849731445312,607.9099731445312,608.1199951171875,150055,-0.00018910767931897693
2026-02-24 18:45:00+00:00,607.780029296875,608.1300048828125,607.6157836914062,608.030029296875,174608,-0.0003783226776070947
2026-02-24 18:50:00+00:00,608.0150146484375,608.0999145507812,607.72998046875,607.7800903320312,275899,0.00038655422335986825
2026-02-24 18:55:00+00:00,607.7999877929688,608.1300048828125,607.7999877929688,608.030029296875,175850,-0.0003537164079714304
2026-02-24 19:00:00+00:00,607.875,607.9893798828125,607.6699829101562,607.780029296875,228083,0.0001234083252178696
2026-02-24 19:05:00+00:00,607.655029296875,607.9500122070312,607.581298828125,607.8599853515625,179316,-0.0003619338070216257
2026-02-24 19:10:00+00:00,607.4600219726562,607.7000122070312,607.2949829101562,607.669921875,246832,-0.0003209693200478204
2026-02-24 19:15:00+00:00,607.1566162109375,607.469970703125,606.8099975585938,607.4400024414062,18677796,-0.0004995909960250998
2026-02-24 19:20:00+00:00,607.1300048828125,607.2750244140625,607.00048828125,607.16650390625,0,-4.383039006936295e-05
2026-02-24 19:25:00+00:00,607.1599731445312,607.4600219726562,606.97998046875,607.1099853515625,365519,4.9359316583557546e-05
2026-02-24 19:30:00+00:00,607.2000122070312,607.4099731445312,607.0900268554688,607.1500244140625,237441,6.594265785677921e-05
2026-02-24 19:35:00+00:00,607.4450073242188,607.4450073242188,607.1599731445312,607.2000122070312,193201,0.0004034020089334612
2026-02-24 19:40:00+00:00,607.5599975585938,607.8200073242188,607.3800048828125,607.4400024414062,252950,0.00018928355727961492
2026-02-24 19:45:00+00:00,607.5900268554688,607.7100219726562,607.4299926757812,607.5700073242188,177459,4.942483854292571e-05
2026-02-24 19:50:00+00:00,607.5,608.4000244140625,607.4600219726562,607.5999755859375,379116,-0.00014818137527874495
2026-02-24 19:55:00+00:00,607.5999755859375,607.8400268554688,607.4500122070312,607.5,223029,0.0001645553257704875
2026-02-24 20:00:00+00:00,607.52001953125,607.780029296875,607.4099731445312,607.614990234375,210165,-0.0001316019078349408
2026-02-24 20:05:00+00:00,607.260009765625,607.6400146484375,607.1950073242188,607.5399780273438,20758216,-0.00042807712231823737
2026-02-24 20:10:00+00:00,607.1900024414062,607.3800048828125,607.1099853515625,607.260009765625,0,-0.00011529058189738317
2026-02-24 20:15:00+00:00,607.4600219726562,607.489990234375,607.0,607.1799926757812,21286068,0.00044460466845713163
2026-02-24 20:20:00+00:00,607.3499755859375,607.6900024414062,607.27001953125,607.4600219726562,0,-0.00018117464828396366
2026-02-24 20:25:00+00:00,607.0700073242188,607.530029296875,607.0499877929688,607.3400268554688,197295,-0.00046107322115642547
2026-02-24 20:30:00+00:00,607.510009765625,607.6199951171875,606.969970703125,607.0700073242188,266288,0.0007245343319723309
2026-02-24 20:35:00+00:00,607.25,607.5800170898438,607.2100219726562,607.510009765625,220460,-0.0004280841771303249
